id,hour,min,sec,ms,xpos,ypos,zpos,uMousePos,vMousePos,wMousePos,uGazePos,vGazePos,wGazePos
0,14,13,24,991,80.8, 18.8, 134.0,0.0, 238.7, 0.0,9.8, 165.2, 353.4
1,14,13,26,11,80.8, 17.6, 134.0,0.0, 238.7, 0.0,9.8, 165.2, 353.4
2,14,13,26,512,80.8, 17.6, 134.0,0.0, 238.7, 0.0,9.8, 165.2, 353.4
3,14,13,27,20,80.8, 17.6, 134.0,0.0, 238.7, 0.0,9.8, 165.2, 353.4
4,14,13,27,528,80.8, 17.6, 134.0,0.0, 238.7, 0.0,9.8, 165.2, 353.4
5,14,13,28,34,80.8, 17.6, 134.0,0.0, 238.7, 0.0,9.8, 165.2, 353.4
6,14,13,28,541,80.8, 17.6, 134.0,0.0, 238.7, 0.0,9.8, 165.2, 353.4
7,14,13,29,49,80.8, 17.6, 134.0,0.0, 238.7, 0.0,9.8, 165.2, 353.4
8,14,13,29,556,80.8, 17.6, 134.0,0.0, 238.7, 0.0,9.8, 165.2, 353.4
9,14,13,30,63,80.8, 17.6, 134.0,0.0, 238.7, 0.0,9.8, 165.2, 353.4
10,14,13,30,585,80.8, 17.6, 134.0,0.0, 241.3, 0.0,7.8, 168.1, 353.5
11,14,13,31,90,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
12,14,13,31,596,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
13,14,13,32,101,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
14,14,13,32,609,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
15,14,13,33,116,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
16,14,13,33,623,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
17,14,13,34,130,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
18,14,13,34,636,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
19,14,13,35,143,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
20,14,13,35,650,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
21,14,13,36,158,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
22,14,13,36,666,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
23,14,13,37,172,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
24,14,13,37,675,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
25,14,13,38,184,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
26,14,13,38,703,80.8, 17.6, 134.0,0.0, 245.9, 0.0,4.5, 173.1, 353.5
27,14,13,39,205,80.8, 17.6, 134.0,0.0, 287.9, 0.0,358.0, 215.8, 353.5
28,14,13,39,706,80.8, 17.6, 134.0,0.0, 263.6, 0.0,0.6, 191.2, 353.5
29,14,13,40,208,80.8, 17.6, 134.0,0.0, 243.3, 0.0,0.9, 170.9, 353.5
30,14,13,40,716,80.8, 17.6, 134.0,0.0, 232.8, 0.0,0.7, 160.4, 353.5
31,14,13,41,223,80.8, 17.6, 134.0,0.0, 225.3, 0.0,1.5, 152.8, 353.5
32,14,13,41,726,80.8, 17.6, 134.0,0.0, 271.6, 0.0,356.3, 199.7, 353.5
33,14,13,42,234,80.8, 17.6, 134.0,0.0, 257.7, 0.0,353.8, 186.1, 353.5
34,14,13,42,742,80.8, 17.6, 134.0,0.0, 257.0, 0.0,356.8, 185.0, 353.5
35,14,13,43,249,80.8, 17.6, 134.0,0.0, 259.4, 0.0,359.5, 187.1, 353.5
36,14,13,43,757,80.8, 17.6, 134.0,0.0, 261.0, 0.0,10.6, 187.5, 353.4
37,14,13,44,265,80.8, 17.6, 134.0,0.0, 261.1, 0.0,359.4, 188.8, 353.5
38,14,13,44,778,79.2, 17.8, 133.5,0.0, 258.6, 0.0,332.4, 189.7, 352.7
39,14,13,45,287,76.7, 17.7, 133.0,0.0, 259.9, 0.0,334.9, 190.6, 352.9
40,14,13,45,795,74.2, 17.4, 132.7,0.0, 261.4, 0.0,310.0, 196.8, 349.9
41,14,13,46,334,71.6, 17.1, 132.3,0.0, 249.8, 0.0,300.6, 188.5, 347.2
42,14,13,46,845,69.7, 16.9, 131.6,0.0, 254.6, 0.0,302.8, 192.4, 348.0
43,14,13,47,356,69.3, 16.9, 131.5,0.0, 255.5, 0.0,301.8, 193.7, 347.7
44,14,13,47,861,66.9, 16.8, 130.9,0.0, 255.5, 0.0,301.8, 193.7, 347.7
45,14,13,48,371,64.3, 16.6, 130.3,0.0, 254.4, 0.0,300.6, 193.1, 347.2
46,14,13,48,873,61.9, 16.5, 129.8,0.0, 283.1, 0.0,285.2, 334.9, 231.8
47,14,13,49,380,59.7, 16.4, 129.2,0.0, 230.6, 0.0,289.2, 267.9, 241.9
48,14,13,49,886,57.4, 16.4, 128.0,0.0, 261.4, 0.0,298.9, 310.0, 228.6
49,14,13,50,407,55.0, 16.4, 127.3,0.0, 241.1, 0.0,304.2, 288.7, 227.6
50,14,13,50,927,52.8, 16.3, 125.8,0.0, 234.4, 0.0,305.7, 281.8, 227.4
51,14,13,51,431,50.8, 16.4, 124.4,0.0, 234.4, 0.0,305.7, 281.8, 227.4
