id,hour,min,sec,ms,xpos,ypos,zpos,uMousePos,vMousePos,wMousePos,uGazePos,vGazePos,wGazePos
37,15,29,04,938,78.3, 17.8, 134.8,0.0, 17.4, 0.0,308.7, 246.6, 3.5
38,15,29,05,458,75.8, 17.6, 135.6,0.0, 14.7, 0.0,307.2, 243.7, 3.6
39,15,29,05,964,73.4, 17.2, 136.1,0.0, 10.7, 0.0,305.4, 239.5, 3.7
40,15,29,06,471,71.0, 17.0, 135.6,0.0, 9.8, 0.0,305.1, 238.6, 3.8
41,15,29,06,977,68.7, 16.9, 135.0,0.0, 7.7, 0.0,302.7, 236.2, 4.0
42,15,29,07,485,66.2, 16.8, 135.0,0.0, 350.3, 0.0,290.4, 216.4, 6.2
43,15,29,07,989,63.8, 16.7, 134.1,0.0, 29.2, 0.0,270.6, 53.9, 204.8
44,15,29,08,498,61.7, 16.6, 132.8,0.0, 23.5, 0.0,286.6, 45.2, 202.0
45,15,29,09,3,59.4, 16.6, 131.8,0.0, 37.7, 0.0,295.9, 58.2, 200.6
46,15,29,09,512,57.6, 16.6, 130.1,0.0, 35.8, 0.0,312.2, 54.5, 198.8
47,15,29,10,19,56.0, 16.5, 128.1,0.0, 41.7, 0.0,319.8, 59.8, 198.1
48,15,29,10,528,53.9, 16.3, 126.6,0.0, 23.3, 0.0,330.8, 40.7, 197.4
49,15,29,11,41,51.7, 16.4, 125.6,0.0, 360.0, 0.0,335.0, 17.1, 197.2
50,15,29,11,562,49.8, 16.5, 123.9,0.0, 343.0, 0.0,336.7, 0.1, 197.1
51,15,29,12,70,47.3, 16.6, 123.1,0.0, 343.0, 0.0,337.7, 0.0, 197.0
52,15,29,12,578,44.9, 16.7, 122.4,0.0, 342.8, 0.0,340.0, 359.7, 196.9
53,15,29,13,85,42.6, 16.9, 121.5,0.0, 336.6, 0.0,344.4, 353.4, 196.8
54,15,29,13,592,40.5, 17.1, 120.1,0.0, 344.9, 0.0,357.9, 1.5, 196.6
55,15,29,14,98,39.0, 17.2, 118.1,0.0, 355.7, 0.0,3.6, 12.3, 196.6
56,15,29,14,604,37.3, 17.5, 116.4,0.0, 310.5, 0.0,6.9, 327.2, 196.7
57,15,29,15,109,34.8, 17.7, 115.8,0.0, 288.9, 0.0,12.1, 305.7, 196.9
58,15,29,15,618,32.6, 17.9, 114.7,0.0, 284.7, 0.0,15.2, 301.7, 197.0
59,15,29,16,126,30.5, 17.9, 113.3,0.0, 278.9, 0.0,18.4, 296.1, 197.2
