id,hour,min,sec,ms,xpos,ypos,zpos,uMousePos,vMousePos,wMousePos,uGazePos,vGazePos,wGazePos
0,16,16,41,682,80.8, 18.8, 134.0,0.0, 238.7, 0.0,11.3, 237.1, 1.4
1,16,16,42,782,80.8, 17.6, 134.0,0.0, 238.7, 0.0,11.3, 237.1, 1.4
2,16,16,43,290,80.8, 17.6, 134.0,0.0, 238.7, 0.0,11.3, 237.1, 1.4
3,16,16,43,799,80.8, 17.6, 134.0,0.0, 238.7, 0.0,11.3, 237.1, 1.4
4,16,16,44,304,80.8, 17.6, 134.0,0.0, 238.7, 0.0,11.3, 237.1, 1.4
5,16,16,44,812,80.8, 17.6, 134.0,0.0, 279.6, 0.0,296.1, 275.0, 3.0
6,16,16,45,316,80.8, 17.6, 134.0,0.0, 302.4, 0.0,270.1, 210.2, 87.8
7,16,16,45,822,80.8, 17.6, 134.0,0.0, 22.2, 0.0,277.6, 26.4, 350.1
8,16,16,46,331,80.8, 17.6, 134.0,0.0, 51.6, 0.0,271.8, 138.7, 267.1
9,16,16,46,838,80.8, 17.6, 134.0,0.0, 40.0, 0.0,275.9, 52.1, 342.0
10,16,16,47,346,80.8, 17.6, 134.0,0.0, 40.0, 0.0,275.9, 52.1, 342.0
11,16,16,47,853,80.8, 17.6, 134.0,0.0, 33.6, 0.0,274.5, 51.6, 336.1
12,16,16,48,360,80.8, 17.6, 134.0,0.0, 31.2, 0.0,277.3, 39.7, 345.6
13,16,16,48,867,80.8, 17.6, 134.0,0.0, 31.3, 0.0,281.4, 34.6, 350.7
14,16,16,49,372,80.8, 17.6, 134.0,0.0, 31.4, 0.0,285.3, 32.2, 353.1
15,16,16,49,880,80.8, 17.6, 134.0,0.0, 28.7, 0.0,294.7, 26.8, 355.6
16,16,16,50,387,80.8, 17.6, 134.0,0.0, 27.6, 0.0,296.0, 25.5, 355.8
17,16,16,50,894,80.8, 17.6, 134.0,0.0, 25.2, 0.0,298.3, 22.7, 356.1
18,16,16,51,400,80.8, 17.6, 134.0,0.0, 25.2, 0.0,298.7, 22.7, 356.2
19,16,16,51,906,80.8, 17.6, 134.0,0.0, 24.8, 0.0,300.0, 22.1, 356.3
20,16,16,52,413,80.8, 17.6, 134.0,0.0, 24.1, 0.0,300.9, 21.3, 356.4
21,16,16,52,920,80.8, 17.6, 134.0,0.0, 23.6, 0.0,302.7, 20.6, 356.6
22,16,16,53,428,80.8, 17.6, 134.0,0.0, 22.4, 0.0,304.1, 19.2, 356.8
23,16,16,53,934,80.8, 17.6, 134.0,0.0, 22.1, 0.0,305.0, 18.8, 356.8
24,16,16,54,442,80.8, 17.6, 134.0,0.0, 22.2, 0.0,305.1, 18.9, 356.8
25,16,16,54,949,80.8, 17.6, 134.0,0.0, 22.2, 0.0,305.1, 18.9, 356.8
26,16,16,55,456,80.8, 17.6, 134.0,0.0, 23.1, 0.0,304.7, 19.9, 356.8
27,16,16,55,963,80.8, 17.6, 134.0,0.0, 23.0, 0.0,305.6, 19.7, 356.9
28,16,16,56,470,80.8, 17.6, 134.0,0.0, 23.0, 0.0,306.1, 19.6, 356.9
29,16,16,56,976,80.8, 17.6, 134.0,0.0, 23.1, 0.0,306.3, 19.7, 356.9
30,16,16,57,483,80.8, 17.6, 134.0,0.0, 23.8, 0.0,304.7, 20.6, 356.8
31,16,16,57,989,80.8, 17.6, 134.0,0.0, 46.2, 0.0,302.4, 43.2, 356.6
32,16,16,58,495,80.8, 17.6, 134.0,0.0, 48.2, 0.0,302.4, 45.2, 356.6
