id,hour,min,sec,ms,xpos,ypos,zpos,upos,vpos,wpos
1,19,34,28,33,76.2, 17.7, 133.1,0.0, 274.4, 0.0
2,19,34,28,559,76.2, 17.7, 133.1,0.0, 274.4, 0.0
3,19,34,29,60,76.2, 17.7, 133.1,0.0, 274.4, 0.0
4,19,34,29,630,76.2, 17.7, 133.1,0.0, 274.4, 0.0
5,19,34,30,201,76.2, 17.7, 133.1,0.0, 274.4, 0.0
6,19,34,30,765,76.2, 17.7, 133.1,0.0, 274.4, 0.0
7,19,34,31,339,76.2, 17.7, 133.1,0.0, 274.4, 0.0
8,19,34,31,916,76.2, 17.7, 133.1,0.0, 274.4, 0.0
