id,hour,min,sec,ms,xpos,ypos,zpos,uMousePos,vMousePos,wMousePos,uGazePos,vGazePos,wGazePos
0,14,43,25,80,80.8, 18.8, 134.0,0.0, 238.7, 0.0,6.4, 107.2, 9.1
1,14,43,25,985,80.8, 17.6, 134.0,0.0, 238.7, 0.0,6.4, 107.2, 9.1
2,14,43,26,500,80.8, 17.6, 134.0,0.0, 238.7, 0.0,6.4, 107.2, 9.1
3,14,43,27,9,80.8, 17.6, 134.0,0.0, 238.7, 0.0,6.4, 107.2, 9.1
4,14,43,27,517,80.8, 17.6, 134.0,0.0, 238.7, 0.0,6.4, 107.2, 9.1
5,14,43,28,25,80.8, 17.6, 134.0,0.0, 238.7, 0.0,6.4, 107.2, 9.1
6,14,43,28,532,80.8, 17.6, 134.0,0.0, 238.7, 0.0,6.4, 107.2, 9.1
7,14,43,29,40,80.8, 17.6, 134.0,0.0, 239.5, 0.0,5.6, 107.9, 9.1
8,14,43,29,546,80.8, 17.6, 134.0,0.0, 314.7, 0.0,318.4, 174.1, 12.1
9,14,43,30,52,80.8, 17.6, 134.0,0.0, 314.7, 0.0,318.4, 174.1, 12.1
10,14,43,30,560,80.8, 17.6, 134.0,0.0, 314.7, 0.0,318.4, 174.1, 12.1
11,14,43,31,67,80.8, 17.6, 134.0,0.0, 314.7, 0.0,318.4, 174.1, 12.1
12,14,43,31,574,80.8, 17.6, 134.0,0.0, 314.7, 0.0,318.4, 174.1, 12.1
13,14,43,32,82,80.8, 17.6, 134.0,0.0, 314.7, 0.0,318.4, 174.1, 12.1
14,14,43,32,588,80.8, 17.6, 134.0,0.0, 310.0, 0.0,297.8, 160.0, 19.7
15,14,43,33,95,80.8, 17.6, 134.0,0.0, 297.2, 0.0,287.9, 140.7, 23.5
16,14,43,33,603,80.8, 17.6, 134.0,0.0, 296.2, 0.0,288.1, 139.9, 23.3
17,14,43,34,109,80.8, 17.6, 134.0,0.0, 296.2, 0.0,288.1, 139.9, 23.3
18,14,43,34,616,80.8, 17.6, 134.0,0.0, 296.2, 0.0,288.1, 139.9, 23.3
19,14,43,35,122,80.8, 17.6, 134.0,0.0, 296.2, 0.0,288.1, 139.9, 23.3
20,14,43,35,629,80.8, 17.6, 134.0,0.0, 296.2, 0.0,288.1, 139.9, 23.3
21,14,43,36,136,80.8, 17.6, 134.0,0.0, 296.2, 0.0,288.1, 139.9, 23.3
22,14,43,36,643,80.8, 17.6, 134.0,0.0, 296.2, 0.0,288.1, 139.9, 23.3
23,14,43,37,150,80.8, 17.6, 134.0,0.0, 296.2, 0.0,288.1, 139.9, 23.3
24,14,43,37,657,80.8, 17.6, 134.0,0.0, 296.2, 0.0,288.1, 139.9, 23.3
25,14,43,38,163,80.8, 17.6, 134.0,0.0, 296.2, 0.0,288.1, 139.9, 23.3
