id,hour,min,sec,ms,xpos,ypos,zpos,uMousePos,vMousePos,wMousePos,uGazePos,vGazePos,wGazePos
0,15,11,20,973,80.8, 18.8, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
1,15,11,21,980,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
2,15,11,22,487,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
3,15,11,22,995,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
4,15,11,23,503,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
5,15,11,24,11,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
6,15,11,24,518,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
7,15,11,25,26,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
8,15,11,25,532,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
9,15,11,26,39,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
10,15,11,26,545,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
11,15,11,27,50,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
12,15,11,27,573,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
13,15,11,28,79,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
14,15,11,28,585,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
15,15,11,29,91,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
16,15,11,29,613,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
17,15,11,30,120,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
18,15,11,30,638,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
19,15,11,31,144,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
20,15,11,31,650,80.8, 17.6, 134.0,0.0, 238.7, 0.0,39.5, 262.9, 10.7
21,15,11,32,159,80.8, 17.6, 134.0,0.0, 238.8, 0.0,39.4, 262.9, 10.7
