id,hour,min,sec,ms,xpos,ypos,zpos,uMousePos,vMousePos,wMousePos,uGazePos,vGazePos,wGazePos
0,15,15,57,64,80.8, 18.8, 134.0,0.0, 238.7, 0.0,69.7, 263.5, 30.2
1,15,15,57,968,80.8, 17.6, 134.0,0.0, 238.7, 0.0,69.7, 263.5, 30.2
2,15,15,58,476,80.8, 17.6, 134.0,0.0, 238.7, 0.0,69.7, 263.5, 30.2
3,15,15,58,982,80.8, 17.6, 134.0,0.0, 238.7, 0.0,69.7, 263.5, 30.2
4,15,15,59,490,80.8, 17.6, 134.0,0.0, 238.7, 0.0,69.7, 263.5, 30.2
5,15,15,59,997,80.8, 17.6, 134.0,0.0, 238.7, 0.0,69.7, 263.5, 30.2
6,15,16,00,505,80.8, 17.6, 134.0,0.0, 238.7, 0.0,69.7, 263.5, 30.2
7,15,16,01,10,80.8, 17.6, 134.0,0.0, 266.1, 0.0,49.5, 274.3, 15.6
8,15,16,01,516,80.8, 17.6, 134.0,0.0, 329.4, 0.0,11.1, 327.6, 10.2
9,15,16,02,23,80.8, 17.6, 134.0,0.0, 329.4, 0.0,11.1, 327.6, 10.2
10,15,16,02,529,80.8, 17.6, 134.0,0.0, 329.4, 0.0,11.1, 327.6, 10.2
11,15,16,03,36,80.8, 17.6, 134.0,0.0, 329.4, 0.0,11.1, 327.6, 10.2
12,15,16,03,543,80.8, 17.6, 134.0,0.0, 329.4, 0.0,11.1, 327.6, 10.2
13,15,16,04,50,80.8, 17.6, 134.0,0.0, 329.4, 0.0,11.1, 327.6, 10.2
14,15,16,04,557,80.8, 17.6, 134.0,0.0, 329.4, 0.0,11.1, 327.6, 10.2
15,15,16,05,63,80.8, 17.6, 134.0,0.0, 329.4, 0.0,11.1, 327.6, 10.2
16,15,16,05,571,80.8, 17.6, 134.0,0.0, 329.4, 0.0,11.1, 327.6, 10.2
17,15,16,06,78,80.8, 17.6, 134.0,0.0, 329.4, 0.0,11.1, 327.6, 10.2
