id,hour,min,sec,ms,xpos,ypos,zpos,uMousePos,vMousePos,wMousePos,uGazePos,vGazePos,wGazePos
147,13,16,53,588,80.8, 17.6, 134.0,0.0, 252.9, 0.0,351.3, 252.9, 0.0
148,13,16,54,105,80.6, 17.7, 133.9,0.0, 265.2, 0.0,353.8, 265.2, 0.0
149,13,16,54,625,78.1, 17.8, 133.5,0.0, 241.9, 0.0,339.8, 241.9, 0.0
150,13,16,55,155,76.0, 17.5, 132.0,0.0, 236.6, 0.0,354.2, 236.6, 0.0
151,13,16,55,689,73.6, 16.9, 130.9,0.0, 248.6, 0.0,354.1, 248.6, 0.0
152,13,16,56,227,71.1, 16.7, 129.9,0.0, 248.3, 0.0,355.2, 248.3, 0.0
153,13,16,56,740,68.8, 16.5, 129.0,0.0, 250.3, 0.0,354.3, 250.3, 0.0
154,13,16,57,255,66.3, 16.4, 128.2,0.0, 252.9, 0.0,353.7, 252.9, 0.0
155,13,16,57,796,63.8, 16.2, 127.3,0.0, 247.4, 0.0,353.0, 247.4, 0.0
156,13,16,58,306,61.4, 16.0, 126.3,0.0, 247.7, 0.0,353.0, 247.7, 0.0
157,13,16,58,831,59.0, 15.9, 125.3,0.0, 248.9, 0.0,352.3, 248.9, 0.0
158,13,16,59,348,56.6, 15.8, 124.4,0.0, 249.0, 0.0,350.5, 249.0, 0.0
159,13,16,59,871,54.2, 15.9, 123.4,0.0, 246.8, 0.0,351.1, 246.8, 0.0
160,13,17,00,384,51.8, 16.2, 122.3,0.0, 245.6, 0.0,356.1, 245.6, 0.0
161,13,17,00,898,49.5, 16.4, 121.3,0.0, 246.3, 0.0,357.0, 246.3, 0.0
162,13,17,01,420,47.2, 16.6, 120.3,0.0, 246.4, 0.0,357.1, 246.4, 0.0
163,13,17,01,943,44.7, 16.8, 119.2,0.0, 246.4, 0.0,357.1, 246.4, 0.0
164,13,17,02,456,42.4, 17.0, 118.1,0.0, 242.9, 0.0,359.5, 242.9, 0.0
165,13,17,02,980,40.2, 17.3, 116.8,0.0, 235.6, 0.0,359.7, 235.6, 0.0
166,13,17,03,530,37.9, 17.6, 115.2,0.0, 231.0, 0.0,359.1, 231.0, 0.0
167,13,17,04,50,36.0, 17.8, 113.5,0.0, 225.9, 0.0,358.5, 225.9, 0.0
168,13,17,04,570,34.2, 17.8, 111.6,0.0, 222.3, 0.0,358.1, 222.3, 0.0
169,13,17,05,91,32.5, 17.7, 109.6,0.0, 219.0, 0.0,357.9, 219.0, 0.0
170,13,17,05,609,31.0, 17.4, 107.5,0.0, 213.1, 0.0,356.4, 213.1, 0.0
171,13,17,06,131,29.7, 17.1, 105.3,0.0, 209.0, 0.0,351.6, 209.0, 0.0
172,13,17,06,636,28.5, 17.0, 103.1,0.0, 208.4, 0.0,351.2, 208.4, 0.0
173,13,17,07,154,27.6, 16.7, 100.7,0.0, 198.4, 0.0,348.3, 198.4, 0.0
174,13,17,07,674,26.8, 16.7, 98.2,0.0, 206.3, 0.0,350.5, 206.3, 0.0
175,13,17,08,196,25.5, 16.9, 96.0,0.0, 207.5, 0.0,352.3, 207.5, 0.0
176,13,17,08,712,24.4, 17.1, 93.6,0.0, 199.7, 0.0,354.0, 199.7, 0.0
177,13,17,09,232,23.7, 17.3, 91.1,0.0, 190.5, 0.0,354.0, 190.5, 0.0
178,13,17,09,748,23.6, 17.5, 88.5,0.0, 175.7, 0.0,354.4, 175.7, 0.0
179,13,17,10,278,23.8, 17.7, 86.0,0.0, 175.1, 0.0,356.0, 175.1, 0.0
180,13,17,10,790,23.8, 17.7, 83.4,0.0, 188.6, 0.0,357.6, 188.6, 0.0
181,13,17,11,301,23.2, 17.7, 80.8,0.0, 199.9, 0.0,356.9, 199.9, 0.0
182,13,17,11,827,22.3, 17.6, 78.4,0.0, 200.7, 0.0,356.5, 200.7, 0.0
183,13,17,12,342,21.4, 17.8, 76.0,0.0, 202.0, 0.0,357.4, 202.0, 0.0
184,13,17,12,851,20.4, 18.0, 73.7,0.0, 200.7, 0.0,0.6, 200.7, 0.0
185,13,17,13,363,19.8, 18.3, 71.2,0.0, 196.2, 0.0,4.9, 196.2, 0.0
186,13,17,13,874,19.2, 18.8, 68.8,0.0, 181.9, 0.0,18.2, 181.9, 0.0
187,13,17,14,395,19.0, 18.7, 66.3,0.0, 184.5, 0.0,29.5, 184.5, 0.0
188,13,17,14,908,18.9, 18.7, 63.7,0.0, 176.0, 0.0,31.7, 176.0, 0.0
189,13,17,15,409,18.5, 18.7, 61.2,0.0, 198.2, 0.0,39.7, 198.2, 0.0
190,13,17,15,923,17.5, 18.7, 58.9,0.0, 204.6, 0.0,45.9, 204.6, 0.0
191,13,17,16,434,17.3, 19.1, 56.4,0.0, 166.5, 0.0,37.8, 166.5, 0.0
192,13,17,16,949,17.3, 19.0, 53.8,0.0, 152.7, 0.0,29.6, 152.7, 0.0
193,13,17,17,451,17.7, 18.7, 51.4,0.0, 149.8, 0.0,15.6, 149.8, 0.0
194,13,17,17,964,18.8, 18.7, 49.1,0.0, 167.8, 0.0,11.1, 167.8, 0.0
