id,hour,min,sec,ms,xpos,ypos,zpos,uMousePos,vMousePos,wMousePos,uGazePos,vGazePos,wGazePos
0,14,28,56,920,80.8, 18.8, 134.0,0.0, 238.7, 0.0,8.6, 237.9, 0.2
1,14,28,58,35,80.8, 17.6, 134.0,0.0, 238.7, 0.0,8.6, 237.9, 0.2
2,14,28,58,542,80.8, 17.6, 134.0,0.0, 238.7, 0.0,8.6, 237.9, 0.2
3,14,28,59,50,80.8, 17.6, 134.0,0.0, 238.7, 0.0,8.6, 237.9, 0.2
4,14,28,59,558,80.8, 17.6, 134.0,0.0, 238.7, 0.0,8.6, 237.9, 0.2
5,14,29,00,65,80.8, 17.6, 134.0,0.0, 238.7, 0.0,8.6, 237.9, 0.2
6,14,29,00,565,80.8, 17.6, 134.0,0.0, 278.0, 0.0,357.3, 277.1, 0.2
7,14,29,01,78,80.8, 17.6, 134.0,0.0, 340.3, 0.0,313.4, 339.2, 0.3
8,14,29,01,587,80.8, 17.6, 134.0,0.0, 340.3, 0.0,313.4, 339.2, 0.3
9,14,29,02,92,80.8, 17.6, 134.0,0.0, 340.3, 0.0,313.4, 339.2, 0.3
10,14,29,02,600,80.8, 17.6, 134.0,0.0, 340.3, 0.0,313.4, 339.2, 0.3
11,14,29,03,108,80.8, 17.6, 134.0,0.0, 340.3, 0.0,313.4, 339.2, 0.3
12,14,29,03,615,80.8, 17.6, 134.0,0.0, 340.3, 0.0,313.4, 339.2, 0.3
13,14,29,04,122,80.8, 17.6, 134.0,0.0, 331.4, 0.0,286.8, 329.9, 0.7
14,14,29,04,629,80.8, 17.6, 134.0,0.0, 331.4, 0.0,286.8, 329.9, 0.7
15,14,29,05,135,80.8, 17.6, 134.0,0.0, 327.2, 0.0,294.4, 325.9, 0.5
16,14,29,05,638,80.8, 17.6, 134.0,0.0, 254.0, 0.0,316.7, 253.0, 0.3
17,14,29,06,144,80.8, 17.6, 134.0,0.0, 254.0, 0.0,316.7, 253.0, 0.3
18,14,29,06,652,80.8, 17.6, 134.0,0.0, 254.0, 0.0,316.7, 253.0, 0.3
19,14,29,07,161,80.8, 17.6, 134.0,0.0, 214.0, 0.0,318.4, 213.0, 0.3
20,14,29,07,665,80.8, 17.6, 134.0,0.0, 332.9, 0.0,353.7, 332.0, 0.2
21,14,29,08,172,80.8, 17.6, 134.0,0.0, 332.9, 0.0,353.7, 332.0, 0.2
22,14,29,08,680,80.8, 17.6, 134.0,0.0, 332.9, 0.0,353.7, 332.0, 0.2
23,14,29,09,186,80.8, 17.6, 134.0,0.0, 332.9, 0.0,353.7, 332.0, 0.2
24,14,29,09,694,80.8, 17.6, 134.0,0.0, 332.9, 0.0,353.7, 332.0, 0.2
25,14,29,10,201,80.8, 17.6, 134.0,0.0, 332.9, 0.0,353.7, 332.0, 0.2
26,14,29,10,708,80.8, 17.6, 134.0,0.0, 332.9, 0.0,353.7, 332.0, 0.2
27,14,29,11,216,80.8, 17.6, 134.0,0.0, 332.9, 0.0,353.7, 332.0, 0.2
28,14,29,11,743,80.8, 17.6, 134.0,0.0, 332.9, 0.0,353.7, 332.0, 0.2
29,14,29,12,247,80.8, 17.6, 134.0,0.0, 332.9, 0.0,353.7, 332.0, 0.2
30,14,29,12,758,80.8, 17.6, 134.0,0.0, 332.9, 0.0,353.7, 332.0, 0.2
31,14,29,13,265,80.8, 17.6, 134.0,0.0, 332.9, 0.0,353.7, 332.0, 0.2
32,14,29,13,773,80.8, 17.6, 134.0,0.0, 344.8, 0.0,328.9, 343.8, 0.2
33,14,29,14,281,80.8, 17.6, 134.0,0.0, 358.2, 0.0,337.9, 357.3, 0.2
34,14,29,14,787,80.8, 17.6, 134.0,0.0, 31.8, 0.0,349.9, 30.9, 0.2
35,14,29,15,293,80.8, 17.6, 134.0,0.0, 114.9, 0.0,9.8, 114.1, 0.2
36,14,29,15,799,80.8, 17.6, 134.0,0.0, 109.3, 0.0,30.1, 108.6, 0.2
37,14,29,16,307,80.8, 17.6, 134.0,0.0, 101.0, 0.0,84.2, 102.1, 2.0
38,14,29,16,813,80.8, 17.6, 134.0,0.0, 100.8, 0.0,81.0, 101.2, 1.3
39,14,29,17,321,80.8, 17.6, 134.0,0.0, 98.4, 0.0,79.0, 98.6, 1.0
40,14,29,17,827,80.9, 17.6, 134.2,0.0, 98.4, 0.0,79.0, 98.6, 1.0
41,14,29,18,334,81.3, 17.4, 136.7,0.0, 124.5, 0.0,72.0, 124.3, 0.6
42,14,29,18,838,81.7, 17.4, 137.0,0.0, 169.7, 0.0,60.3, 169.2, 0.4
43,14,29,19,358,81.7, 17.4, 137.0,0.0, 207.5, 0.0,32.1, 206.8, 0.2
44,14,29,19,864,80.9, 17.6, 137.8,0.0, 248.0, 0.0,26.7, 247.3, 0.2
45,14,29,20,372,78.5, 17.7, 136.9,0.0, 245.1, 0.0,25.8, 244.4, 0.2
46,14,29,20,877,76.2, 17.6, 136.0,0.0, 245.1, 0.0,25.8, 244.4, 0.2
47,14,29,21,399,73.8, 17.3, 135.6,0.0, 228.2, 0.0,25.3, 227.4, 0.2
48,14,29,21,904,71.6, 17.2, 134.4,0.0, 256.3, 0.0,20.8, 255.5, 0.2
49,14,29,22,412,69.0, 17.0, 134.0,0.0, 265.2, 0.0,14.0, 264.4, 0.2
50,14,29,22,920,66.6, 16.9, 133.8,0.0, 262.2, 0.0,13.4, 261.4, 0.2
51,14,29,23,425,64.1, 16.7, 133.2,0.0, 252.5, 0.0,14.0, 251.7, 0.2
52,14,29,23,930,61.9, 16.6, 132.2,0.0, 240.8, 0.0,14.7, 240.0, 0.2
53,14,29,24,438,59.6, 16.5, 130.9,0.0, 237.8, 0.0,14.5, 237.0, 0.2
54,14,29,24,945,57.5, 16.5, 129.5,0.0, 237.8, 0.0,14.5, 237.0, 0.2
55,14,29,25,453,55.7, 16.5, 128.6,0.0, 237.8, 0.0,14.5, 237.0, 0.2
56,14,29,25,960,53.8, 16.5, 128.6,0.0, 237.8, 0.0,14.5, 237.0, 0.2
57,14,29,26,465,52.8, 16.5, 127.9,0.0, 237.8, 0.0,14.5, 237.0, 0.2
58,14,29,26,973,52.0, 16.5, 127.4,0.0, 237.8, 0.0,14.5, 237.0, 0.2
59,14,29,27,480,49.9, 16.5, 126.1,0.0, 237.8, 0.0,14.5, 237.0, 0.2
60,14,29,27,988,47.8, 16.6, 124.7,0.0, 237.8, 0.0,14.5, 237.0, 0.2
61,14,29,28,490,45.8, 16.7, 123.2,0.0, 224.3, 0.0,16.3, 223.5, 0.2
62,14,29,28,998,44.1, 16.8, 121.3,0.0, 216.5, 0.0,17.6, 215.7, 0.2
63,14,29,29,518,42.5, 17.0, 119.2,0.0, 216.6, 0.0,17.6, 215.8, 0.2
64,14,29,30,25,41.0, 17.2, 117.2,0.0, 218.1, 0.0,16.5, 217.3, 0.2
65,14,29,30,533,39.4, 17.5, 115.2,0.0, 218.4, 0.0,16.4, 217.6, 0.2
66,14,29,31,40,37.9, 17.6, 113.2,0.0, 217.7, 0.0,16.3, 216.9, 0.2
67,14,29,31,547,36.4, 17.6, 111.2,0.0, 215.0, 0.0,16.5, 214.2, 0.2
68,14,29,32,66,34.6, 17.6, 109.4,0.0, 210.7, 0.0,17.2, 209.9, 0.2
69,14,29,32,574,32.2, 17.6, 108.5,0.0, 202.2, 0.0,18.1, 201.4, 0.2
70,14,29,33,80,30.3, 17.2, 106.9,0.0, 176.6, 0.0,39.4, 175.9, 0.3
71,14,29,33,587,29.3, 17.1, 104.7,0.0, 205.3, 0.0,29.8, 204.6, 0.2
72,14,29,34,93,28.0, 16.8, 102.4,0.0, 212.9, 0.0,25.5, 212.2, 0.2
73,14,29,34,600,26.7, 16.6, 100.3,0.0, 212.9, 0.0,25.5, 212.2, 0.2
74,14,29,35,107,25.3, 16.7, 98.2,0.0, 212.9, 0.0,25.5, 212.2, 0.2
75,14,29,35,624,23.9, 16.9, 96.0,0.0, 211.7, 0.0,25.7, 211.0, 0.2
76,14,29,36,146,24.8, 17.0, 94.3,0.0, 195.3, 0.0,30.7, 194.6, 0.2
77,14,29,36,651,24.1, 17.2, 92.4,0.0, 181.7, 0.0,32.1, 181.0, 0.2
78,14,29,37,161,22.5, 17.3, 90.3,0.0, 167.5, 0.0,34.5, 166.8, 0.2
79,14,29,37,666,22.0, 17.3, 87.9,0.0, 192.5, 0.0,31.7, 191.8, 0.2
80,14,29,38,172,21.9, 17.4, 86.5,0.0, 192.5, 0.0,31.7, 191.8, 0.2
81,14,29,38,692,22.7, 17.5, 84.1,0.0, 192.5, 0.0,31.7, 191.8, 0.2
82,14,29,39,200,21.8, 17.5, 81.7,0.0, 178.3, 0.0,33.1, 177.6, 0.2
83,14,29,39,721,21.3, 17.5, 79.3,0.0, 178.3, 0.0,33.1, 177.6, 0.2
84,14,29,40,228,21.3, 17.5, 78.1,0.0, 180.5, 0.0,30.3, 179.8, 0.2
85,14,29,40,747,21.3, 17.5, 78.1,0.0, 180.5, 0.0,30.3, 179.8, 0.2
86,14,29,41,254,21.3, 17.5, 78.1,0.0, 180.5, 0.0,30.3, 179.8, 0.2
87,14,29,41,761,21.3, 17.5, 78.1,0.0, 180.5, 0.0,30.3, 179.8, 0.2
88,14,29,42,269,21.0, 17.6, 77.5,0.0, 175.9, 0.0,30.6, 175.2, 0.2
89,14,29,42,776,19.4, 17.8, 75.5,0.0, 174.5, 0.0,31.3, 173.8, 0.2
90,14,29,43,282,17.9, 17.9, 73.5,0.0, 183.7, 0.0,32.4, 183.0, 0.2
91,14,29,43,784,17.9, 18.2, 71.1,0.0, 214.0, 0.0,37.1, 213.3, 0.2
92,14,29,44,291,18.1, 18.8, 68.7,0.0, 233.3, 0.0,34.4, 232.6, 0.2
93,14,29,44,799,18.7, 18.9, 67.7,0.0, 172.0, 0.0,33.6, 171.3, 0.2
94,14,29,45,306,17.1, 18.8, 66.8,0.0, 147.8, 0.0,36.6, 147.1, 0.2
95,14,29,45,814,17.1, 19.0, 64.4,0.0, 147.8, 0.0,36.6, 147.1, 0.2
96,14,29,46,321,18.1, 18.7, 62.4,0.0, 153.7, 0.0,35.8, 153.0, 0.2
97,14,29,46,827,18.3, 18.7, 60.1,0.0, 190.9, 0.0,28.6, 190.2, 0.2
98,14,29,47,334,18.2, 18.7, 57.5,0.0, 177.6, 0.0,28.9, 176.9, 0.2
99,14,29,47,841,18.3, 18.7, 55.0,0.0, 176.1, 0.0,29.6, 175.4, 0.2
100,14,29,48,348,18.9, 18.7, 52.6,0.0, 161.3, 0.0,33.7, 160.6, 0.2
101,14,29,48,855,19.3, 18.7, 50.1,0.0, 155.3, 0.0,36.8, 154.6, 0.2
102,14,29,49,363,18.5, 18.7, 47.7,0.0, 165.7, 0.0,40.0, 165.0, 0.3
103,14,29,49,868,18.6, 18.7, 45.4,0.0, 194.7, 0.0,26.8, 194.0, 0.2
104,14,29,50,375,19.1, 18.7, 43.0,0.0, 197.4, 0.0,25.9, 196.7, 0.2
105,14,29,50,882,18.3, 18.7, 40.7,0.0, 197.4, 0.0,25.9, 196.7, 0.2
106,14,29,51,388,18.3, 18.7, 40.7,0.0, 197.4, 0.0,25.9, 196.7, 0.2
107,14,29,51,895,18.3, 18.7, 40.7,0.0, 197.4, 0.0,25.9, 196.7, 0.2
108,14,29,52,402,18.3, 18.7, 40.7,0.0, 197.4, 0.0,25.9, 196.7, 0.2
109,14,29,52,908,18.3, 18.7, 40.7,0.0, 197.4, 0.0,25.9, 196.7, 0.2
110,14,29,53,415,18.3, 18.7, 40.7,0.0, 197.4, 0.0,25.9, 196.7, 0.2
