id,hour,min,sec,ms,xpos,ypos,zpos,uMousePos,vMousePos,wMousePos,uGazePos,vGazePos,wGazePos
212,15,14,31,691,20.8, 17.2, -5.4,0.0, 350.3, 0.0,347.2, 350.3, 0.0
213,15,14,32,191,20.1, 17.7, -3.1,0.0, 311.4, 0.0,345.8, 311.4, 0.0
214,15,14,32,696,20.1, 18.2, -0.7,0.0, 317.2, 0.0,343.7, 317.2, 0.0
215,15,14,33,207,19.1, 18.6, 1.0,0.0, 194.1, 0.0,348.5, 194.1, 0.0
216,15,14,33,722,18.8, 18.8, 3.2,0.0, 162.1, 0.0,346.0, 162.1, 0.0
217,15,14,34,226,18.6, 18.8, 5.5,0.0, 152.2, 0.0,347.6, 152.2, 0.0
218,15,14,34,732,18.5, 18.8, 7.7,0.0, 149.9, 0.0,353.5, 149.9, 0.0
219,15,14,35,240,20.0, 18.7, 9.6,0.0, 192.1, 0.0,346.3, 192.1, 0.0
220,15,14,35,753,20.3, 18.7, 12.1,0.0, 284.7, 0.0,350.1, 284.7, 0.0
221,15,14,36,258,20.6, 18.7, 14.6,0.0, 299.5, 0.0,351.2, 299.5, 0.0
222,15,14,36,774,21.3, 19.0, 16.9,0.0, 354.4, 0.0,346.9, 354.4, 0.0
223,15,14,37,285,20.3, 18.7, 19.1,0.0, 343.9, 0.0,351.9, 343.9, 0.0
224,15,14,37,790,21.0, 18.7, 21.4,0.0, 62.1, 0.0,352.2, 62.1, 0.0
225,15,14,38,300,21.1, 19.1, 23.8,0.0, 105.1, 0.0,0.8, 105.1, 0.0
226,15,14,38,811,20.9, 18.7, 26.2,0.0, 148.9, 0.0,354.8, 148.9, 0.0
227,15,14,39,323,20.1, 18.7, 28.5,0.0, 163.0, 0.0,350.9, 163.0, 0.0
228,15,14,39,824,19.3, 18.7, 30.9,0.0, 159.3, 0.0,351.4, 159.3, 0.0
229,15,14,40,337,19.8, 18.7, 33.3,0.0, 207.7, 0.0,349.4, 207.7, 0.0
230,15,14,40,853,20.5, 18.7, 35.8,0.0, 257.6, 0.0,351.8, 257.6, 0.0
231,15,14,41,365,19.5, 18.7, 37.9,0.0, 310.7, 0.0,350.9, 310.7, 0.0
232,15,14,41,877,19.8, 18.7, 40.5,0.0, 329.1, 0.0,350.6, 329.1, 0.0
233,15,14,42,391,19.5, 18.7, 43.1,0.0, 355.7, 0.0,347.9, 355.7, 0.0
234,15,14,42,905,19.3, 18.7, 45.6,0.0, 1.2, 0.0,347.5, 1.2, 0.0
235,15,14,43,408,18.7, 18.7, 48.0,0.0, 26.4, 0.0,347.5, 26.4, 0.0
236,15,14,43,917,19.3, 18.7, 50.3,0.0, 93.1, 0.0,349.5, 93.1, 0.0
237,15,14,44,425,19.8, 18.7, 52.8,0.0, 99.7, 0.0,357.0, 99.7, 0.0
238,15,14,44,928,20.3, 18.8, 55.2,0.0, 127.0, 0.0,354.9, 127.0, 0.0
239,15,14,45,428,20.3, 19.1, 57.5,0.0, 102.7, 0.0,352.9, 102.7, 0.0
240,15,14,45,940,19.8, 18.7, 60.0,0.0, 346.0, 0.0,351.8, 346.0, 0.0
241,15,14,46,457,18.3, 18.7, 62.1,0.0, 339.0, 0.0,351.1, 339.0, 0.0
242,15,14,46,957,18.5, 18.7, 64.6,0.0, 318.1, 0.0,351.5, 318.1, 0.0
243,15,14,47,459,17.8, 18.7, 66.9,0.0, 256.1, 0.0,353.3, 256.1, 0.0
244,15,14,47,970,17.1, 18.5, 69.4,0.0, 211.9, 0.0,359.9, 211.9, 0.0
245,15,14,48,473,17.7, 18.1, 71.6,0.0, 185.4, 0.0,353.6, 185.4, 0.0
246,15,14,49,2,19.7, 18.0, 73.3,0.0, 188.2, 0.0,353.3, 188.2, 0.0
247,15,14,49,506,20.5, 17.9, 74.8,0.0, 333.3, 0.0,349.1, 333.3, 0.0
248,15,14,50,23,22.2, 17.8, 76.3,0.0, 353.2, 0.0,347.9, 353.2, 0.0
249,15,14,50,525,22.7, 17.6, 78.7,0.0, 16.5, 0.0,350.1, 16.5, 0.0
250,15,14,51,42,23.1, 17.7, 81.2,0.0, 16.5, 0.0,350.1, 16.5, 0.0
251,15,14,51,557,23.6, 17.7, 83.8,0.0, 39.9, 0.0,350.1, 39.9, 0.0
252,15,14,52,60,24.1, 17.7, 86.2,0.0, 69.1, 0.0,341.3, 69.1, 0.0
253,15,14,52,574,24.3, 17.6, 88.7,0.0, 354.3, 0.0,341.0, 354.3, 0.0
254,15,14,53,90,24.5, 17.4, 91.3,0.0, 330.1, 0.0,338.2, 330.1, 0.0
