id,hour,min,sec,ms,xpos,ypos,zpos,uMousePos,vMousePos,wMousePos,uGazePos,vGazePos,wGazePos
0,13,03,12,820,80.8, 18.8, 134.0,0.0, 238.7, 0.0,0.0, 238.7, 0.0
1,13,03,15,340,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
2,13,03,15,847,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
3,13,03,16,355,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
4,13,03,16,891,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
5,13,03,17,433,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
6,13,03,17,943,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
7,13,03,18,465,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
8,13,03,18,998,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
9,13,03,19,537,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
10,13,03,20,49,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
11,13,03,20,564,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
12,13,03,21,77,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
13,13,03,21,589,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
14,13,03,22,113,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
15,13,03,22,625,80.8, 17.6, 134.0,0.0, 247.6, 0.0,351.5, 247.6, 0.0
16,13,03,23,129,80.8, 17.6, 134.0,0.0, 167.0, 0.0,326.9, 167.0, 0.0
17,13,03,23,646,80.8, 17.6, 134.0,0.0, 252.6, 0.0,355.7, 252.6, 0.0
18,13,03,24,184,80.8, 17.6, 134.0,0.0, 232.7, 0.0,351.1, 232.7, 0.0
19,13,03,24,695,80.8, 17.6, 134.0,0.0, 232.9, 0.0,351.1, 232.9, 0.0
20,13,03,25,225,80.8, 17.6, 134.0,0.0, 232.9, 0.0,351.1, 232.9, 0.0
21,13,03,25,746,80.8, 17.6, 134.0,0.0, 232.9, 0.0,351.1, 232.9, 0.0
22,13,03,26,251,80.8, 17.6, 134.0,0.0, 232.9, 0.0,351.1, 232.9, 0.0
23,13,03,26,773,80.8, 17.6, 134.0,0.0, 232.9, 0.0,351.1, 232.9, 0.0
24,13,03,27,275,80.8, 17.6, 134.0,0.0, 232.9, 0.0,351.1, 232.9, 0.0
25,13,03,27,786,80.8, 17.6, 134.0,0.0, 232.9, 0.0,351.1, 232.9, 0.0
26,13,03,28,317,80.8, 17.6, 134.0,0.0, 232.9, 0.0,351.1, 232.9, 0.0
27,13,03,28,833,80.8, 17.6, 134.0,0.0, 232.9, 0.0,351.1, 232.9, 0.0
28,13,03,29,338,80.8, 17.6, 134.0,0.0, 185.5, 0.0,328.2, 185.5, 0.0
29,13,03,29,845,80.8, 17.6, 134.0,0.0, 123.8, 0.0,327.0, 123.8, 0.0
30,13,03,30,347,80.8, 17.6, 134.0,0.0, 123.8, 0.0,327.0, 123.8, 0.0
31,13,03,30,858,80.8, 17.6, 134.0,0.0, 163.9, 0.0,355.6, 163.9, 0.0
32,13,03,31,358,80.8, 17.6, 134.0,0.0, 121.5, 0.0,351.1, 121.5, 0.0
33,13,03,31,864,80.8, 17.6, 134.0,0.0, 90.5, 0.0,352.7, 90.5, 0.0
34,13,03,32,365,80.8, 17.6, 134.0,0.0, 100.5, 0.0,15.5, 100.5, 0.0
35,13,03,32,881,80.8, 17.6, 134.0,0.0, 98.6, 0.0,13.6, 98.6, 0.0
36,13,03,33,395,80.8, 17.6, 134.0,0.0, 60.3, 0.0,15.5, 60.3, 0.0
37,13,03,33,897,80.8, 17.6, 134.0,0.0, 26.9, 0.0,11.6, 26.9, 0.0
38,13,03,34,398,80.8, 17.6, 134.0,0.0, 345.4, 0.0,359.5, 345.4, 0.0
39,13,03,34,898,80.8, 17.6, 134.0,0.0, 338.0, 0.0,348.8, 338.0, 0.0
40,13,03,35,414,80.8, 17.6, 134.0,0.0, 319.9, 0.0,350.0, 319.9, 0.0
41,13,03,35,931,80.8, 17.6, 134.0,0.0, 295.9, 0.0,351.5, 295.9, 0.0
42,13,03,36,447,80.8, 17.6, 134.0,0.0, 295.9, 0.0,351.5, 295.9, 0.0
43,13,03,36,953,80.8, 17.6, 134.0,0.0, 262.5, 0.0,355.4, 262.5, 0.0
44,13,03,37,468,80.8, 17.6, 134.0,0.0, 266.6, 0.0,354.1, 266.6, 0.0
45,13,03,38,5,78.4, 17.8, 133.8,0.0, 266.5, 0.0,354.7, 266.5, 0.0
46,13,03,38,508,76.0, 17.7, 133.6,0.0, 264.9, 0.0,355.0, 264.9, 0.0
47,13,03,39,14,73.5, 17.4, 133.3,0.0, 263.0, 0.0,355.0, 263.0, 0.0
48,13,03,39,546,70.9, 17.2, 133.8,0.0, 250.3, 0.0,356.8, 250.3, 0.0
49,13,03,40,64,68.5, 17.0, 134.3,0.0, 226.0, 0.0,356.7, 226.0, 0.0
50,13,03,40,568,66.9, 17.0, 132.4,0.0, 223.3, 0.0,356.5, 223.3, 0.0
51,13,03,41,96,64.9, 16.7, 130.7,0.0, 242.3, 0.0,355.1, 242.3, 0.0
52,13,03,41,606,62.5, 16.5, 129.8,0.0, 251.7, 0.0,354.0, 251.7, 0.0
53,13,03,42,117,60.1, 16.4, 129.0,0.0, 251.7, 0.0,352.7, 251.7, 0.0
54,13,03,42,620,57.8, 16.4, 128.2,0.0, 250.8, 0.0,352.4, 250.8, 0.0
55,13,03,43,120,55.4, 16.4, 127.4,0.0, 249.8, 0.0,352.4, 249.8, 0.0
56,13,03,43,635,53.0, 16.4, 126.5,0.0, 249.5, 0.0,352.4, 249.5, 0.0
57,13,03,44,141,50.7, 16.4, 125.4,0.0, 239.6, 0.0,352.4, 239.6, 0.0
58,13,03,44,644,50.6, 16.4, 125.3,0.0, 279.7, 0.0,351.1, 279.7, 0.0
59,13,03,45,147,50.6, 16.4, 125.3,0.0, 15.3, 0.0,329.9, 15.3, 0.0
60,13,03,45,648,50.6, 16.4, 125.3,0.0, 80.6, 0.0,4.2, 80.6, 0.0
61,13,03,46,149,51.3, 16.4, 125.4,0.0, 77.6, 0.0,358.3, 77.6, 0.0
62,13,03,46,649,53.7, 16.3, 125.9,0.0, 76.8, 0.0,358.1, 76.8, 0.0
63,13,03,47,164,56.2, 16.3, 126.8,0.0, 67.7, 0.0,356.9, 67.7, 0.0
64,13,03,47,665,58.5, 16.3, 127.7,0.0, 67.6, 0.0,356.6, 67.6, 0.0
65,13,03,48,166,60.7, 16.4, 128.8,0.0, 60.2, 0.0,353.9, 60.2, 0.0
66,13,03,48,680,62.9, 16.5, 130.0,0.0, 60.2, 0.0,353.0, 60.2, 0.0
67,13,03,49,181,65.1, 16.8, 131.1,0.0, 63.0, 0.0,352.0, 63.0, 0.0
68,13,03,49,681,67.3, 17.0, 132.2,0.0, 63.0, 0.0,352.0, 63.0, 0.0
69,13,03,50,184,69.8, 17.1, 133.1,0.0, 81.7, 0.0,0.5, 81.7, 0.0
70,13,03,50,699,72.3, 17.3, 133.3,0.0, 87.9, 0.0,357.2, 87.9, 0.0
71,13,03,51,199,74.7, 17.5, 133.4,0.0, 86.0, 0.0,358.6, 86.0, 0.0
72,13,03,51,701,76.7, 17.7, 133.4,0.0, 96.2, 0.0,355.0, 96.2, 0.0
73,13,03,52,210,76.7, 17.7, 133.4,0.0, 143.7, 0.0,352.9, 143.7, 0.0
74,13,03,52,729,76.7, 17.7, 133.4,0.0, 174.8, 0.0,343.8, 174.8, 0.0
75,13,03,53,252,76.7, 17.7, 133.4,0.0, 174.8, 0.0,343.8, 174.8, 0.0
76,13,03,53,766,76.7, 17.7, 133.4,0.0, 203.3, 0.0,338.5, 203.3, 0.0
77,13,03,54,277,76.7, 17.7, 133.4,0.0, 228.0, 0.0,349.9, 228.0, 0.0
78,13,03,54,784,76.7, 17.7, 133.4,0.0, 242.4, 0.0,354.1, 242.4, 0.0
79,13,03,55,295,76.7, 17.7, 133.4,0.0, 253.6, 0.0,348.5, 253.6, 0.0
80,13,03,55,831,76.7, 17.7, 133.4,0.0, 253.6, 0.0,348.5, 253.6, 0.0
81,13,03,56,334,76.7, 17.7, 133.4,0.0, 250.4, 0.0,350.1, 250.4, 0.0
82,13,03,56,840,76.7, 17.7, 133.4,0.0, 250.2, 0.0,350.1, 250.2, 0.0
83,13,03,57,341,76.7, 17.7, 133.4,0.0, 250.2, 0.0,350.1, 250.2, 0.0
84,13,03,57,846,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
85,13,03,58,362,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
86,13,03,58,866,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
87,13,03,59,400,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
88,13,03,59,924,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
89,13,04,00,425,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
90,13,04,00,955,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
91,13,04,01,468,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
92,13,04,02,8,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
93,13,04,02,518,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
94,13,04,03,32,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
95,13,04,03,570,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
96,13,04,04,83,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
97,13,04,04,591,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
98,13,04,05,102,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
99,13,04,05,640,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
100,13,04,06,156,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
101,13,04,06,690,76.7, 17.7, 133.4,0.0, 250.1, 0.0,350.1, 250.1, 0.0
