id,hour,min,sec,ms,xpos,ypos,zpos,uMousePos,vMousePos,wMousePos,uGazePos,vGazePos,wGazePos
232,15,30,44,236,20.4, 16.3, -11.4,0.0, 124.5, 0.0,340.6, 301.9, 359.2
233,15,30,44,741,21.5, 16.2, -10.2,0.0, 113.0, 0.0,316.9, 290.8, 359.0
234,15,30,45,247,22.1, 16.7, -7.8,0.0, 97.2, 0.0,308.4, 275.3, 358.8
235,15,30,45,755,21.8, 16.9, -6.9,0.0, 98.1, 0.0,308.4, 276.2, 358.8
236,15,30,46,262,21.8, 17.4, -4.5,0.0, 101.0, 0.0,308.8, 279.1, 358.8
237,15,30,46,766,21.7, 17.9, -2.2,0.0, 117.1, 0.0,310.0, 295.1, 358.9
238,15,30,47,272,21.4, 18.4, 0.2,0.0, 132.2, 0.0,307.2, 310.3, 358.8
239,15,30,47,780,21.3, 18.7, 2.8,0.0, 132.2, 0.0,307.2, 310.3, 358.8
240,15,30,48,287,21.3, 18.7, 5.3,0.0, 152.3, 0.0,306.9, 330.4, 358.8
241,15,30,48,794,21.4, 18.8, 7.7,0.0, 254.0, 0.0,292.6, 72.6, 358.6
242,15,30,49,301,21.2, 18.7, 10.1,0.0, 283.4, 0.0,279.3, 102.2, 358.8
243,15,30,49,808,21.5, 18.8, 11.9,0.0, 293.2, 0.0,272.2, 112.0, 358.8
244,15,30,50,315,21.4, 18.8, 14.3,0.0, 293.2, 0.0,272.2, 112.0, 358.8
245,15,30,50,822,21.3, 19.0, 16.8,0.0, 293.1, 0.0,272.1, 111.9, 358.8
246,15,30,51,325,19.5, 18.7, 18.1,0.0, 293.1, 0.0,272.1, 111.9, 358.8
247,15,30,51,834,18.9, 18.7, 18.4,0.0, 290.5, 0.0,272.3, 109.2, 358.9
248,15,30,52,341,19.3, 18.7, 19.6,0.0, 290.5, 0.0,272.3, 109.2, 358.9
249,15,30,52,849,20.0, 18.7, 22.0,0.0, 290.5, 0.0,272.3, 109.2, 358.9
250,15,30,53,355,19.7, 18.7, 24.1,0.0, 269.3, 0.0,271.0, 88.1, 358.9
251,15,30,53,859,18.7, 18.7, 25.2,0.0, 183.4, 0.0,282.3, 182.4, 179.0
252,15,30,54,367,19.4, 18.7, 27.6,0.0, 190.2, 0.0,282.3, 189.2, 179.0
253,15,30,54,874,19.7, 18.7, 30.0,0.0, 131.7, 0.0,291.5, 130.7, 179.0
254,15,30,55,379,20.8, 18.8, 32.3,0.0, 115.5, 0.0,296.1, 114.6, 179.1
255,15,30,55,887,20.6, 18.7, 34.2,0.0, 111.9, 0.0,298.0, 111.0, 179.1
256,15,30,56,393,20.8, 18.8, 36.5,0.0, 113.4, 0.0,299.6, 112.5, 179.1
257,15,30,56,901,20.7, 18.9, 39.1,0.0, 113.8, 0.0,302.6, 112.9, 179.1
258,15,30,57,407,20.2, 18.7, 41.5,0.0, 113.3, 0.0,302.9, 112.4, 179.1
259,15,30,57,914,20.4, 18.7, 43.6,0.0, 118.9, 0.0,307.7, 118.0, 179.1
260,15,30,58,421,19.8, 18.7, 46.1,0.0, 121.0, 0.0,309.7, 120.1, 179.2
261,15,30,58,928,19.6, 18.7, 48.6,0.0, 121.1, 0.0,309.8, 120.2, 179.2
262,15,30,59,435,20.0, 18.7, 51.0,0.0, 122.0, 0.0,310.1, 121.1, 179.2
263,15,30,59,942,20.3, 18.8, 53.4,0.0, 122.0, 0.0,310.1, 121.1, 179.2
264,15,31,00,448,19.7, 18.7, 55.8,0.0, 118.2, 0.0,296.9, 117.8, 178.8
265,15,31,00,955,20.1, 18.8, 58.2,0.0, 116.3, 0.0,283.6, 292.5, 2.3
